       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        176 27 May 2025 11:29:47      0.717    12.3094  25.824415     3.9874 4.2276e+02    210.292     71.935      0.711    21.3930    15.9965    1481.73 0.0000e+00
        177 27 May 2025 11:29:47      0.718    12.3125  25.825315     3.8005 3.7565e+02    211.856     72.453      0.712    21.3921    15.9953    1481.74 0.0000e+00
        178 27 May 2025 11:29:47      0.719    12.3153  25.828009     3.8005 4.1717e+02    213.214     72.953      0.713    21.3929    15.9955    1481.75 0.0000e+00
        179 27 May 2025 11:29:47      0.719    12.3178  25.837059     3.9740 4.6337e+02    214.438     73.412      0.712    21.3997    16.0003    1481.76 0.0000e+00
        180 27 May 2025 11:29:47      0.718    12.3198  25.852661     3.9912 4.2202e+02    215.919     73.937      0.712    21.4127    16.0100    1481.79 0.0000e+00
        181 27 May 2025 11:29:49      0.718    12.3217  25.869801     3.8996 4.0496e+02    217.580     74.527      0.711    21.4273    16.0210    1481.81 0.0000e+00
        182 27 May 2025 11:29:49      0.718    12.3235  25.881313     3.8939 4.4444e+02    219.150     75.052      0.712    21.4367    16.0279    1481.83 0.0000e+00
        183 27 May 2025 11:29:49      0.719    12.3253  25.884235     3.9950 4.1735e+02    221.725     75.906      0.713    21.4383    16.0289    1481.84 0.0000e+00
        184 27 May 2025 11:29:49      0.720    12.3271  25.883249     3.9893 4.3097e+02    223.924     76.657      0.714    21.4364    16.0271    1481.84 0.0000e+00
        185 27 May 2025 11:29:49      0.720    12.3292  25.887320     3.9912 4.3923e+02    225.253     77.111      0.713    21.4389    16.0287    1481.85 0.0000e+00
        186 27 May 2025 11:29:50      0.719    12.3314  25.904196     3.9855 4.2193e+02    226.033     77.364      0.712    21.4530    16.0392    1481.87 0.0000e+00
        187 27 May 2025 11:29:50      0.717    12.3334  25.936857     3.8882 4.5744e+02    226.267     77.436      0.710    21.4816    16.0609    1481.92 0.0000e+00
        188 27 May 2025 11:29:50      0.715    12.3349  25.979618     3.8844 4.0985e+02    225.427     77.166      0.709    21.5196    16.0900    1481.97 0.0000e+00
        189 27 May 2025 11:29:50      0.715    12.3361  26.016802     3.5658 4.7964e+02    224.088     76.735      0.709    21.5527    16.1155    1482.01 0.0000e+00
        190 27 May 2025 11:29:50      0.717    12.3367  26.030895     3.5544 4.4464e+02    222.577     76.249      0.710    21.5652    16.1250    1482.03 0.0000e+00
        191 27 May 2025 11:29:50      0.720    12.3366  26.015823     3.5353 3.8529e+02    221.323     75.829      0.713    21.5515    16.1144    1482.01 0.0000e+00
        192 27 May 2025 11:29:51      0.722    12.3355  25.983084     3.7165 4.3285e+02    220.831     75.664      0.716    21.5224    16.0921    1481.97 0.0000e+00
        193 27 May 2025 11:29:51      0.723    12.3330  25.952263     3.7051 4.5724e+02    221.348     75.848      0.717    21.4958    16.0720    1481.93 0.0000e+00
        194 27 May 2025 11:29:51      0.722    12.3285  25.938635     3.8729 3.9148e+02    221.875     76.040      0.716    21.4860    16.0652    1481.90 0.0000e+00
        195 27 May 2025 11:29:51      0.719    12.3221  25.950924     3.8596 3.8077e+02    222.733     76.345      0.713    21.5008    16.0777    1481.90 0.0000e+00
        196 27 May 2025 11:29:51      0.715    12.3159  25.985849     3.7585 4.7870e+02    223.779     76.688      0.709    21.5362    16.1060    1481.92 0.0000e+00
        197 27 May 2025 11:29:53      0.712    12.3118  26.025869     3.7547 4.7547e+02    224.663     76.964      0.706    21.5749    16.1366    1481.95 0.0000e+00
        198 27 May 2025 11:29:53      0.711    12.3111  26.053576     3.5906 4.2028e+02    224.994     77.049      0.705    21.6005    16.1565    1481.98 0.0000e+00
        199 27 May 2025 11:29:53      0.713    12.3137  26.060621     3.5849 4.4019e+02    225.235     77.111      0.706    21.6055    16.1599    1481.99 0.0000e+00
        200 27 May 2025 11:29:53      0.716    12.3183  26.047087     3.7318 4.4115e+02    224.649     76.918      0.709    21.5905    16.1476    1481.99 0.0000e+00
        201 27 May 2025 11:29:53      0.719    12.3235  26.023088     3.7375 4.7485e+02    223.405     76.522      0.713    21.5657    16.1275    1481.98 0.0000e+00
        202 27 May 2025 11:29:54      0.721    12.3279  26.001177     3.7051 4.2424e+02    221.960     76.052      0.715    21.5432    16.1094    1481.97 0.0000e+00
        203 27 May 2025 11:29:54      0.721    12.3307  25.987026     3.6955 3.9337e+02    220.687     75.627      0.715    21.5288    16.0978    1481.96 0.0000e+00
        204 27 May 2025 11:29:54      0.720    12.3313  25.983221     3.7757 4.4736e+02    220.077     75.407      0.713    21.5249    16.0948    1481.96 0.0000e+00
        205 27 May 2025 11:29:54      0.717    12.3304  25.992929     3.7738 4.9659e+02    220.086     75.371      0.711    21.5343    16.1021    1481.97 0.0000e+00
        206 27 May 2025 11:29:54      0.715    12.3295  26.015766     3.6936 4.4844e+02    220.862     75.617      0.709    21.5556    16.1187    1481.99 0.0000e+00
        207 27 May 2025 11:29:54      0.713    12.3293  26.045736     3.6688 4.0337e+02    221.731     75.904      0.707    21.5829    16.1399    1482.02 0.0000e+00
        208 27 May 2025 11:29:55      0.712    12.3301  26.074467     3.9206 4.5575e+02    222.586     76.212      0.706    21.6086    16.1596    1482.05 0.0000e+00
        209 27 May 2025 11:29:55      0.713    12.3315  26.095854     3.9263 4.4561e+02    223.570     76.564      0.706    21.6273    16.1738    1482.08 0.0000e+00
        210 27 May 2025 11:29:55      0.714    12.3334  26.109335     3.8119 4.3050e+02    224.553     76.901      0.708    21.6385    16.1821    1482.10 0.0000e+00
        211 27 May 2025 11:29:55      0.716    12.3356  26.116915     3.8043 4.4019e+02    225.519     77.221      0.710    21.6441    16.1861    1482.12 0.0000e+00
        212 27 May 2025 11:29:55      0.719    12.3380  26.118259     3.6040 4.5525e+02    226.307     77.477      0.712    21.6440    16.1856    1482.12 0.0000e+00
        213 27 May 2025 11:29:56      0.721    12.3403  26.110247     3.6173 4.6358e+02    227.271     77.803      0.715    21.6353    16.1785    1482.12 0.0000e+00
        214 27 May 2025 11:29:56      0.723    12.3419  26.091625     3.6097 4.5874e+02    227.897     78.038      0.717    21.6175    16.1645    1482.11 0.0000e+00
        215 27 May 2025 11:29:56      0.725    12.3422  26.067736     3.6250 4.0276e+02    228.141     78.156      0.718    21.5956    16.1475    1482.08 0.0000e+00
        216 27 May 2025 11:29:56      0.725    12.3407  26.048830     3.6193 4.4766e+02    228.187     78.194      0.718    21.5792    16.1351    1482.06 0.0000e+00
        217 27 May 2025 11:29:56      0.723    12.3374  26.044979     3.6250 4.9583e+02    227.916     78.093      0.716    21.5776    16.1345    1482.04 0.0000e+00
        218 27 May 2025 11:29:58      0.721    12.3331  26.059065     3.6212 4.1291e+02    227.384     77.872      0.714    21.5929    16.1470    1482.05 0.0000e+00
        219 27 May 2025 11:29:58      0.718    12.3295  26.082458     3.6650 4.1689e+02    226.982     77.712      0.712    21.6162    16.1656    1482.06 0.0000e+00
        220 27 May 2025 11:29:58      0.718    12.3279  26.100649     3.6879 4.9077e+02    226.336     77.476      0.711    21.6338    16.1794    1482.08 0.0000e+00
        221 27 May 2025 11:29:58      0.719    12.3282  26.102888     3.9015 4.8970e+02    225.368     77.126      0.713    21.6356    16.1808    1482.08 0.0000e+00
        222 27 May 2025 11:29:58      0.722    12.3295  26.087097     3.8939 4.3087e+02    224.455     76.807      0.716    21.6205    16.1688    1482.07 0.0000e+00
        223 27 May 2025 11:29:59      0.726    12.3309  26.061123     4.0389 4.3361e+02    223.670     76.567      0.719    21.5960    16.1497    1482.04 0.0000e+00
        224 27 May 2025 11:29:59      0.728    12.3315  26.038391     4.0484 4.5376e+02    222.906     76.337      0.722    21.5750    16.1334    1482.02 0.0000e+00
        225 27 May 2025 11:29:59      0.729    12.3308  26.028763     3.6212 4.6035e+02    222.578     76.237      0.722    21.5666    16.1271    1482.01 0.0000e+00
        226 27 May 2025 11:29:59      0.727    12.3289  26.032709     3.6383 4.7031e+02    222.581     76.239      0.721    21.5713    16.1310    1482.01 0.0000e+00
        227 27 May 2025 11:29:59      0.725    12.3267  26.041847     3.9092 4.5914e+02    222.715     76.258      0.719    21.5809    16.1388    1482.01 0.0000e+00
        228 27 May 2025 11:29:59      0.724    12.3249  26.047434     3.8996 4.7630e+02    223.209     76.415      0.717    21.5870    16.1438    1482.01 0.0000e+00
        229 27 May 2025 11:30:00      0.723    12.3238  26.047930     4.0351 4.5416e+02    223.875     76.630      0.716    21.5881    16.1448    1482.01 0.0000e+00
        230 27 May 2025 11:30:00      0.722    12.3233  26.048100     4.0560 4.5954e+02    224.050     76.673      0.715    21.5886    16.1453    1482.01 0.0000e+00
        231 27 May 2025 11:30:00      0.722    12.3233  26.054230     4.5157 4.8427e+02    224.083     76.691      0.715    21.5941    16.1496    1482.01 0.0000e+00
        232 27 May 2025 11:30:00      0.721    12.3239  26.067953     4.5176 4.7412e+02    224.350     76.799      0.715    21.6063    16.1588    1482.03 0.0000e+00
        233 27 May 2025 11:30:00      0.722    12.3252  26.082357     3.9836 4.5030e+02    224.632     76.913      0.715    21.6186    16.1682    1482.05 0.0000e+00
        234 27 May 2025 11:30:02      0.724    12.3270  26.086088     3.9855 4.3021e+02    225.234     77.127      0.717    21.6210    16.1697    1482.06 0.0000e+00
        235 27 May 2025 11:30:02      0.727    12.3287  26.072851     3.9874 4.8703e+02    226.433     77.539      0.720    21.6079    16.1593    1482.05 0.0000e+00
        236 27 May 2025 11:30:02      0.729    12.3297  26.047632     3.9855 4.5129e+02    227.656     77.941      0.723    21.5844    16.1410    1482.02 0.0000e+00
        237 27 May 2025 11:30:02      0.731    12.3293  26.022591     3.8844 4.0514e+02    228.898     78.354      0.724    21.5619    16.1236    1482.00 0.0000e+00
        238 27 May 2025 11:30:02      0.730    12.3270  26.007141     3.7699 4.4913e+02    229.931     78.693      0.724    21.5492    16.1142    1481.97 0.0000e+00
        239 27 May 2025 11:30:03      0.728    12.3230  26.005060     3.7757 4.5834e+02    230.507     78.884      0.721    21.5495    16.1152    1481.96 0.0000e+00
        240 27 May 2025 11:30:03      0.724    12.3189  26.017223     3.6135 4.4932e+02    231.060     79.084      0.718    21.5630    16.1262    1481.96 0.0000e+00
        241 27 May 2025 11:30:03      0.721    12.3158  26.039577     3.6154 5.1122e+02    231.397     79.204      0.715    21.5851    16.1438    1481.98 0.0000e+00
        242 27 May 2025 11:30:03      0.720    12.3147  26.060860     3.4571 4.8185e+02    232.134     79.460      0.714    21.6051    16.1595    1482.00 0.0000e+00
        243 27 May 2025 11:30:03      0.721    12.3155  26.069559     3.4476 4.4299e+02    233.199     79.832      0.715    21.6126    16.1651    1482.01 0.0000e+00
        244 27 May 2025 11:30:04      0.725    12.3176  26.061625     3.6307 4.4010e+02    233.882     80.060      0.718    21.6041    16.1582    1482.00 0.0000e+00
        245 27 May 2025 11:30:04      0.729    12.3198  26.042591     3.6212 4.8132e+02    235.355     80.564      0.722    21.5855    16.1435    1481.99 0.0000e+00
        246 27 May 2025 11:30:04      0.731    12.3206  26.024075     3.9740 4.4932e+02    236.322     80.892      0.725    21.5682    16.1300    1481.97 0.0000e+00
        247 27 May 2025 11:30:04      0.732    12.3189  26.014765     3.9550 4.1399e+02    236.722     81.017      0.725    21.5607    16.1245    1481.96 0.0000e+00
        248 27 May 2025 11:30:04      0.730    12.3152  26.017265     3.8310 4.6156e+02    236.215     80.830      0.723    21.5651    16.1285    1481.95 0.0000e+00
        249 27 May 2025 11:30:04      0.727    12.3116  26.029652     3.8348 4.8970e+02    235.184     80.470      0.720    21.5785    16.1394    1481.95 0.0000e+00
        250 27 May 2025 11:30:06      0.724    12.3094  26.045713     3.9473 4.5366e+02    233.820     80.008      0.717    21.5944    16.1521    1481.96 0.0000e+00
        251 27 May 2025 11:30:06      0.722    12.3090  26.057684     3.9511 4.6297e+02    231.932     79.368      0.716    21.6055    16.1607    1481.98 0.0000e+00
        252 27 May 2025 11:30:06      0.723    12.3103  26.059967     3.6955 4.5297e+02    230.183     78.773      0.717    21.6068    16.1615    1481.98 0.0000e+00
        253 27 May 2025 11:30:06      0.726    12.3126  26.051081     3.6879 4.3942e+02    228.786     78.286      0.720    21.5974    16.1539    1481.98 0.0000e+00
        254 27 May 2025 11:30:06      0.730    12.3147  26.034956     3.8558 4.6439e+02    228.248     78.089      0.723    21.5815    16.1412    1481.97 0.0000e+00
        255 27 May 2025 11:30:07      0.732    12.3154  26.019966     3.8710 4.5794e+02    227.842     77.945      0.725    21.5675    16.1303    1481.95 0.0000e+00
        256 27 May 2025 11:30:07      0.731    12.3138  26.013525     3.7413 4.4844e+02    227.859     77.946      0.724    21.5625    16.1267    1481.94 0.0000e+00
        257 27 May 2025 11:30:07      0.728    12.3106  26.017263     3.7528 4.4183e+02    227.534     77.903      0.721    21.5678    16.1313    1481.94 0.0000e+00
        258 27 May 2025 11:30:07      0.724    12.3076  26.026354     3.9035 4.9583e+02    227.115     77.893      0.717    21.5778    16.1395    1481.94 0.0000e+00
        259 27 May 2025 11:30:07      0.721    12.3061  26.033604     3.9111 5.2480e+02    227.806     78.048      0.714    21.5852    16.1455    1481.94 0.0000e+00
        260 27 May 2025 11:30:08      0.720    12.3068  26.034821     3.9206 4.4639e+02    230.679     79.108      0.714    21.5859    16.1460    1481.95 0.0000e+00
        261 27 May 2025 11:30:08      0.723    12.3090  26.029230     3.9111 4.2853e+02    236.456     81.088      0.716    21.5796    16.1407    1481.95 0.0000e+00
        262 27 May 2025 11:30:08      0.727    12.3117  26.018967     3.9092 4.8142e+02    245.044     84.015      0.720    21.5687    16.1318    1481.94 0.0000e+00
        263 27 May 2025 11:30:08      0.730    12.3135  26.008286     3.8710 4.4260e+02    255.117     87.481      0.724    21.5579    16.1232    1481.94 0.0000e+00
        264 27 May 2025 11:30:08      0.733    12.3134  26.000221     3.8539 4.0381e+02    265.960     91.223      0.726    21.5506    16.1176    1481.93 0.0000e+00
        265 27 May 2025 11:30:08      0.732    12.3113  25.995832     3.6536 4.3484e+02    275.704     94.548      0.726    21.5479    16.1158    1481.92 0.0000e+00
        266 27 May 2025 11:30:10      0.730    12.3078  25.995386     3.6421 4.8597e+02    284.400     97.491      0.724    21.5494    16.1176    1481.91 0.0000e+00
        267 27 May 2025 11:30:10      0.728    12.3043  25.998869     4.0217 5.0711e+02    290.606     99.662      0.721    21.5546    16.1222    1481.90 0.0000e+00
        268 27 May 2025 11:30:10      0.726    12.3015  26.005228     4.0122 4.2452e+02    294.079    100.932      0.719    21.5620    16.1284    1481.90 0.0000e+00
        269 27 May 2025 11:30:10      0.725    12.2996  26.011848     3.9607 4.6846e+02    295.567    101.497      0.719    21.5691    16.1342    1481.90 0.0000e+00
        270 27 May 2025 11:30:10      0.726    12.2987  26.016222     3.9550 5.1223e+02    295.507    101.488      0.720    21.5736    16.1378    1481.90 0.0000e+00
        271 27 May 2025 11:30:11      0.728    12.2985  26.018574     3.7795 4.4260e+02    294.551    101.204      0.722    21.5759    16.1396    1481.90 0.0000e+00
