       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       1324 27 May 2025 09:38:10     85.333    11.8513  32.621334     1.2350 5.3040e-02    261.028     92.097     84.539    27.9849    21.1756    1489.34 0.0000e+00
       1325 27 May 2025 09:38:10     85.237    11.8514  32.621147     1.2350 5.3133e-02    261.130     92.131     84.444    27.9847    21.1754    1489.34 0.0000e+00
       1326 27 May 2025 09:38:10     85.141    11.8515  32.620872     1.1988 5.2994e-02    261.177     92.146     84.349    27.9844    21.1751    1489.34 0.0000e+00
       1327 27 May 2025 09:38:10     85.045    11.8515  32.620502     1.2045 5.3029e-02    261.040     92.095     84.254    27.9840    21.1749    1489.33 0.0000e+00
       1328 27 May 2025 09:38:11     84.950    11.8515  32.619999     1.2751 5.3133e-02    260.986     92.075     84.159    27.9836    21.1745    1489.33 0.0000e+00
       1329 27 May 2025 09:38:11     84.854    11.8515  32.619301     1.2751 5.3098e-02    260.990     92.076     84.065    27.9830    21.1740    1489.33 0.0000e+00
       1330 27 May 2025 09:38:11     84.758    11.8514  32.618496     1.2522 5.3145e-02    260.919     92.050     83.969    27.9823    21.1735    1489.33 0.0000e+00
       1331 27 May 2025 09:38:11     84.660    11.8513  32.617771     1.2694 5.3064e-02    260.743     91.987     83.873    27.9817    21.1731    1489.32 0.0000e+00
       1332 27 May 2025 09:38:11     84.562    11.8512  32.617043     1.2732 5.3098e-02    260.728     91.981     83.775    27.9811    21.1727    1489.32 0.0000e+00
       1333 27 May 2025 09:38:13     84.462    11.8511  32.616047     1.2579 5.3145e-02    260.665     91.958     83.676    27.9804    21.1721    1489.32 0.0000e+00
       1334 27 May 2025 09:38:13     84.362    11.8508  32.614677     1.1931 5.3064e-02    260.808     92.007     83.577    27.9793    21.1713    1489.31 0.0000e+00
       1335 27 May 2025 09:38:13     84.263    11.8505  32.612968     1.2007 5.3180e-02    260.829     92.014     83.480    27.9780    21.1703    1489.31 0.0000e+00
       1336 27 May 2025 09:38:13     84.165    11.8500  32.611038     1.2026 5.3075e-02    260.887     92.033     83.382    27.9765    21.1693    1489.31 0.0000e+00
       1337 27 May 2025 09:38:13     84.067    11.8493  32.609055     1.2083 5.3168e-02    260.848     92.019     83.285    27.9752    21.1683    1489.30 0.0000e+00
       1338 27 May 2025 09:38:13     83.968    11.8486  32.607208     1.2064 5.3052e-02    260.853     92.019     83.187    27.9740    21.1676    1489.29 0.0000e+00
       1339 27 May 2025 09:38:14     83.868    11.8478  32.605713     1.1969 5.3006e-02    260.755     91.983     83.088    27.9732    21.1671    1489.29 0.0000e+00
       1340 27 May 2025 09:38:14     83.767    11.8471  32.604595     1.1893 5.3133e-02    260.696     91.960     82.988    27.9727    21.1668    1489.28 0.0000e+00
       1341 27 May 2025 09:38:14     83.666    11.8465  32.603580     1.1854 5.3098e-02    260.583     91.919     82.887    27.9722    21.1666    1489.28 0.0000e+00
       1342 27 May 2025 09:38:14     83.564    11.8459  32.602398     1.1969 5.3133e-02    260.591     91.922     82.787    27.9716    21.1662    1489.28 0.0000e+00
       1343 27 May 2025 09:38:14     83.463    11.8454  32.601051     1.2102 5.3075e-02    260.503     91.890     82.686    27.9707    21.1656    1489.27 0.0000e+00
       1344 27 May 2025 09:38:15     83.361    11.8448  32.599751     1.2064 5.3156e-02    260.680     91.951     82.586    27.9700    21.1651    1489.27 0.0000e+00
       1345 27 May 2025 09:38:15     83.260    11.8442  32.598648     1.1435 5.3040e-02    260.794     91.991     82.485    27.9694    21.1648    1489.26 0.0000e+00
       1346 27 May 2025 09:38:15     83.158    11.8436  32.597839     1.1282 5.3098e-02    260.605     91.924     82.384    27.9691    21.1647    1489.26 0.0000e+00
       1347 27 May 2025 09:38:15     83.056    11.8431  32.597195     1.1988 5.3064e-02    260.519     91.892     82.283    27.9689    21.1646    1489.25 0.0000e+00
       1348 27 May 2025 09:38:15     82.954    11.8426  32.596535     1.1969 5.3075e-02    260.363     91.837     82.182    27.9687    21.1645    1489.25 0.0000e+00
       1349 27 May 2025 09:38:17     82.852    11.8422  32.595783     1.1969 5.3064e-02    260.223     91.787     82.082    27.9683    21.1643    1489.25 0.0000e+00
       1350 27 May 2025 09:38:17     82.751    11.8418  32.594986     1.1950 5.3098e-02    260.184     91.773     81.981    27.9679    21.1640    1489.24 0.0000e+00
       1351 27 May 2025 09:38:17     82.649    11.8414  32.594208     1.1988 5.3052e-02    260.204     91.779     81.881    27.9675    21.1638    1489.24 0.0000e+00
       1352 27 May 2025 09:38:17     82.547    11.8410  32.593468     1.2026 5.3168e-02    260.393     91.844     81.780    27.9672    21.1636    1489.24 0.0000e+00
       1353 27 May 2025 09:38:17     82.445    11.8406  32.592720     1.1683 5.3029e-02    260.459     91.866     81.678    27.9668    21.1634    1489.23 0.0000e+00
       1354 27 May 2025 09:38:18     82.343    11.8401  32.591900     1.1702 5.3029e-02    260.630     91.924     81.577    27.9664    21.1631    1489.23 0.0000e+00
       1355 27 May 2025 09:38:18     82.241    11.8397  32.591034     1.2255 5.3098e-02    260.591     91.909     81.476    27.9659    21.1628    1489.23 0.0000e+00
       1356 27 May 2025 09:38:18     82.139    11.8392  32.590145     1.2331 5.3133e-02    260.767     91.968     81.375    27.9655    21.1625    1489.22 0.0000e+00
       1357 27 May 2025 09:38:18     82.037    11.8388  32.589294     1.1416 5.3064e-02    260.688     91.937     81.275    27.9650    21.1623    1489.22 0.0000e+00
       1358 27 May 2025 09:38:18     81.935    11.8383  32.588596     1.1339 5.3098e-02    260.527     91.875     81.173    27.9648    21.1622    1489.21 0.0000e+00
       1359 27 May 2025 09:38:18     81.831    11.8378  32.588062     1.1759 5.3203e-02    260.409     91.827     81.071    27.9647    21.1622    1489.21 0.0000e+00
       1360 27 May 2025 09:38:19     81.727    11.8373  32.587559     1.1645 5.3075e-02    260.245     91.764     80.967    27.9646    21.1622    1489.21 0.0000e+00
       1361 27 May 2025 09:38:19     81.622    11.8370  32.587002     1.1149 5.3087e-02    260.147     91.726     80.863    27.9644    21.1621    1489.20 0.0000e+00
       1362 27 May 2025 09:38:19     81.517    11.8366  32.586418     1.1130 5.3168e-02    259.970     91.662     80.760    27.9641    21.1619    1489.20 0.0000e+00
       1363 27 May 2025 09:38:19     81.414    11.8363  32.585838     1.1549 5.3052e-02    259.974     91.662     80.657    27.9638    21.1618    1489.20 0.0000e+00
       1364 27 May 2025 09:38:19     81.311    11.8360  32.585274     1.1721 5.3145e-02    259.891     91.630     80.555    27.9636    21.1616    1489.19 0.0000e+00
       1365 27 May 2025 09:38:21     81.207    11.8357  32.584732     1.1149 5.3075e-02    259.704     91.562     80.452    27.9633    21.1615    1489.19 0.0000e+00
       1366 27 May 2025 09:38:21     81.103    11.8354  32.584167     1.1130 5.3098e-02    259.781     91.587     80.350    27.9631    21.1613    1489.19 0.0000e+00
       1367 27 May 2025 09:38:21     80.999    11.8351  32.583519     1.1034 5.3191e-02    259.819     91.598     80.247    27.9627    21.1611    1489.18 0.0000e+00
       1368 27 May 2025 09:38:21     80.895    11.8347  32.582699     1.1301 5.3098e-02    259.745     91.569     80.143    27.9622    21.1608    1489.18 0.0000e+00
       1369 27 May 2025 09:38:21     80.790    11.8343  32.581696     1.1511 5.3064e-02    259.780     91.580     80.039    27.9616    21.1604    1489.18 0.0000e+00
       1370 27 May 2025 09:38:22     80.685    11.8338  32.580509     1.1664 5.3145e-02    259.625     91.524     79.935    27.9609    21.1600    1489.17 0.0000e+00
       1371 27 May 2025 09:38:22     80.580    11.8332  32.579102     1.1568 5.3145e-02    259.488     91.474     79.831    27.9601    21.1594    1489.17 0.0000e+00
       1372 27 May 2025 09:38:22     80.474    11.8325  32.577427     1.1606 5.3145e-02    259.565     91.499     79.726    27.9591    21.1588    1489.16 0.0000e+00
       1373 27 May 2025 09:38:22     80.368    11.8316  32.575394     1.1740 5.3075e-02    259.667     91.534     79.621    27.9578    21.1579    1489.16 0.0000e+00
       1374 27 May 2025 09:38:22     80.263    11.8306  32.572861     1.1282 5.3191e-02    259.761     91.566     79.518    27.9562    21.1569    1489.15 0.0000e+00
       1375 27 May 2025 09:38:22     80.159    11.8293  32.569862     1.1435 5.3098e-02    259.784     91.573     79.414    27.9544    21.1556    1489.14 0.0000e+00
       1376 27 May 2025 09:38:23     80.055    11.8278  32.566723     1.1492 5.3040e-02    259.870     91.601     79.311    27.9525    21.1545    1489.13 0.0000e+00
       1377 27 May 2025 09:38:23     79.950    11.8261  32.563896     1.1378 5.3168e-02    259.899     91.610     79.207    27.9512    21.1538    1489.12 0.0000e+00
       1378 27 May 2025 09:38:23     79.845    11.8243  32.561707     1.1378 5.3145e-02    260.058     91.665     79.103    27.9505    21.1535    1489.11 0.0000e+00
       1379 27 May 2025 09:38:23     79.740    11.8227  32.560055     1.1320 5.3075e-02    260.138     91.691     78.999    27.9501    21.1535    1489.11 0.0000e+00
       1380 27 May 2025 09:38:23     79.634    11.8214  32.558537     1.1492 5.3156e-02    260.120     91.684     78.894    27.9497    21.1534    1489.10 0.0000e+00
       1381 27 May 2025 09:38:24     79.528    11.8203  32.556892     1.1378 5.3098e-02    260.109     91.679     78.789    27.9490    21.1531    1489.09 0.0000e+00
       1382 27 May 2025 09:38:24     79.423    11.8194  32.555149     1.1149 5.3075e-02    259.980     91.633     78.685    27.9481    21.1525    1489.09 0.0000e+00
       1383 27 May 2025 09:38:24     79.319    11.8184  32.553436     1.1168 5.3075e-02    260.088     91.669     78.582    27.9472    21.1520    1489.08 0.0000e+00
       1384 27 May 2025 09:38:24     79.215    11.8175  32.551819     1.1072 5.3191e-02    259.962     91.625     78.479    27.9464    21.1516    1489.07 0.0000e+00
       1385 27 May 2025 09:38:24     79.112    11.8166  32.550289     1.1168 5.3145e-02    259.923     91.610     78.377    27.9457    21.1511    1489.07 0.0000e+00
       1386 27 May 2025 09:38:26     79.009    11.8158  32.548882     1.1244 5.3168e-02    259.848     91.582     78.276    27.9450    21.1507    1489.06 0.0000e+00
       1387 27 May 2025 09:38:26     78.907    11.8150  32.547588     1.0939 5.3052e-02    259.704     91.530     78.174    27.9444    21.1504    1489.06 0.0000e+00
       1388 27 May 2025 09:38:26     78.804    11.8142  32.546360     1.0901 5.3052e-02    259.680     91.521     78.072    27.9439    21.1501    1489.05 0.0000e+00
       1389 27 May 2025 09:38:26     78.700    11.8135  32.545158     1.0729 5.3110e-02    259.731     91.538     77.969    27.9433    21.1498    1489.05 0.0000e+00
       1390 27 May 2025 09:38:26     78.596    11.8128  32.544060     1.1492 5.3156e-02    259.692     91.524     77.866    27.9428    21.1495    1489.04 0.0000e+00
       1391 27 May 2025 09:38:27     78.491    11.8121  32.543091     1.1320 5.3191e-02    259.583     91.485     77.762    27.9424    21.1493    1489.04 0.0000e+00
       1392 27 May 2025 09:38:27     78.387    11.8115  32.542114     1.1416 5.2994e-02    259.522     91.463     77.659    27.9420    21.1491    1489.03 0.0000e+00
       1393 27 May 2025 09:38:27     78.283    11.8110  32.541065     1.1282 5.3087e-02    259.401     91.419     77.556    27.9414    21.1488    1489.03 0.0000e+00
       1394 27 May 2025 09:38:27     78.179    11.8104  32.540043     1.1282 5.3040e-02    259.240     91.361     77.453    27.9409    21.1485    1489.03 0.0000e+00
       1395 27 May 2025 09:38:27     78.077    11.8098  32.539078     1.0958 5.3145e-02    259.175     91.338     77.352    27.9405    21.1482    1489.02 0.0000e+00
       1396 27 May 2025 09:38:27     77.975    11.8093  32.538105     1.1111 5.3133e-02    259.099     91.311     77.251    27.9400    21.1480    1489.02 0.0000e+00
       1397 27 May 2025 09:38:28     77.872    11.8087  32.537212     1.0653 5.3133e-02    259.197     91.345     77.149    27.9396    21.1478    1489.01 0.0000e+00
       1398 27 May 2025 09:38:28     77.768    11.8081  32.536495     1.0882 5.3133e-02    259.298     91.380     77.046    27.9394    21.1477    1489.01 0.0000e+00
       1399 27 May 2025 09:38:28     77.664    11.8076  32.535847     1.0786 5.2982e-02    259.414     91.421     76.942    27.9392    21.1476    1489.01 0.0000e+00
       1400 27 May 2025 09:38:28     77.558    11.8072  32.535172     1.0939 5.3064e-02    259.410     91.419     76.838    27.9389    21.1475    1489.00 0.0000e+00
       1401 27 May 2025 09:38:28     77.454    11.8068  32.534477     1.1358 5.3075e-02    259.427     91.424     76.734    27.9386    21.1473    1489.00 0.0000e+00
       1402 27 May 2025 09:38:30     77.350    11.8063  32.533791     1.1473 5.3064e-02    259.427     91.424     76.631    27.9383    21.1472    1488.99 0.0000e+00
       1403 27 May 2025 09:38:30     77.246    11.8059  32.533066     1.1053 5.3110e-02    259.516     91.455     76.529    27.9380    21.1470    1488.99 0.0000e+00
       1404 27 May 2025 09:38:30     77.143    11.8055  32.532345     1.1072 5.3075e-02    259.729     91.530     76.426    27.9377    21.1468    1488.99 0.0000e+00
       1405 27 May 2025 09:38:30     77.039    11.8050  32.531780     1.1397 5.3110e-02    259.646     91.500     76.324    27.9375    21.1468    1488.98 0.0000e+00
       1406 27 May 2025 09:38:30     76.935    11.8046  32.531349     1.1244 5.3110e-02    259.702     91.520     76.220    27.9375    21.1468    1488.98 0.0000e+00
       1407 27 May 2025 09:38:31     76.830    11.8042  32.530910     1.0710 5.3098e-02    259.688     91.515     76.117    27.9374    21.1468    1488.98 0.0000e+00
       1408 27 May 2025 09:38:31     76.726    11.8039  32.530418     1.0786 5.3145e-02    259.720     91.526     76.014    27.9372    21.1467    1488.97 0.0000e+00
       1409 27 May 2025 09:38:31     76.622    11.8036  32.529907     1.1072 5.3098e-02    259.730     91.530     75.911    27.9369    21.1466    1488.97 0.0000e+00
       1410 27 May 2025 09:38:31     76.520    11.8033  32.529388     1.1111 5.3145e-02    259.571     91.474     75.810    27.9367    21.1464    1488.97 0.0000e+00
       1411 27 May 2025 09:38:31     76.417    11.8030  32.528893     1.0748 5.3110e-02    259.628     91.494     75.708    27.9365    21.1463    1488.97 0.0000e+00
       1412 27 May 2025 09:38:32     76.315    11.8027  32.528496     1.0767 5.3064e-02    259.748     91.536     75.606    27.9364    21.1463    1488.96 0.0000e+00
       1413 27 May 2025 09:38:32     76.211    11.8024  32.528206     1.1492 5.3087e-02    259.928     91.599     75.504    27.9364    21.1463    1488.96 0.0000e+00
       1414 27 May 2025 09:38:32     76.108    11.8022  32.527931     1.1320 5.3052e-02    259.803     91.553     75.401    27.9363    21.1463    1488.96 0.0000e+00
       1415 27 May 2025 09:38:32     76.004    11.8020  32.527641     1.0824 5.3145e-02    259.918     91.596     75.299    27.9362    21.1463    1488.96 0.0000e+00
       1416 27 May 2025 09:38:32     75.901    11.8018  32.527348     1.0748 5.3145e-02    259.895     91.587     75.196    27.9361    21.1462    1488.95 0.0000e+00
       1417 27 May 2025 09:38:32     75.798    11.8017  32.527046     1.0786 5.3180e-02    259.904     91.590     75.094    27.9360    21.1462    1488.95 0.0000e+00
       1418 27 May 2025 09:38:34     75.695    11.8015  32.526730     1.1320 5.3040e-02    259.710     91.522     74.993    27.9358    21.1461    1488.95 0.0000e+00
       1419 27 May 2025 09:38:34     75.593    11.8014  32.526455     1.1378 5.3110e-02    259.536     91.460     74.892    27.9357    21.1460    1488.95 0.0000e+00
       1420 27 May 2025 09:38:34     75.492    11.8012  32.526249     1.0691 5.3087e-02    259.432     91.424     74.791    27.9356    21.1460    1488.94 0.0000e+00
       1421 27 May 2025 09:38:34     75.391    11.8011  32.526081     1.0786 5.3087e-02    259.422     91.421     74.691    27.9356    21.1460    1488.94 0.0000e+00
       1422 27 May 2025 09:38:34     75.291    11.8010  32.525925     1.1111 5.3098e-02    259.434     91.424     74.592    27.9356    21.1459    1488.94 0.0000e+00
       1423 27 May 2025 09:38:35     75.192    11.8009  32.525780     1.1187 5.3087e-02    259.464     91.435     74.494    27.9356    21.1459    1488.94 0.0000e+00
       1424 27 May 2025 09:38:35     75.092    11.8009  32.525642     1.1759 5.3087e-02    259.532     91.459     74.396    27.9355    21.1459    1488.94 0.0000e+00
       1425 27 May 2025 09:38:35     74.993    11.8008  32.525520     1.1740 5.3052e-02    259.555     91.467     74.297    27.9355    21.1459    1488.93 0.0000e+00
       1426 27 May 2025 09:38:35     74.893    11.8008  32.525402     1.1015 5.3098e-02    259.606     91.484     74.198    27.9354    21.1459    1488.93 0.0000e+00
       1427 27 May 2025 09:38:35     74.793    11.8007  32.525284     1.1206 5.3110e-02    259.573     91.473     74.099    27.9354    21.1458    1488.93 0.0000e+00
       1428 27 May 2025 09:38:36     74.694    11.8007  32.525127     1.0805 5.3098e-02    259.620     91.489     74.001    27.9353    21.1457    1488.93 0.0000e+00
       1429 27 May 2025 09:38:36     74.597    11.8007  32.524925     1.0805 5.3075e-02    259.786     91.547     73.905    27.9351    21.1457    1488.93 0.0000e+00
       1430 27 May 2025 09:38:36     74.501    11.8006  32.524693     1.1091 5.3133e-02    259.833     91.564     73.810    27.9350    21.1455    1488.92 0.0000e+00
       1431 27 May 2025 09:38:36     74.406    11.8006  32.524384     1.1091 5.3098e-02    259.699     91.516     73.716    27.9348    21.1454    1488.92 0.0000e+00
       1432 27 May 2025 09:38:36     74.311    11.8006  32.524143     1.1130 5.3110e-02    259.670     91.505     73.621    27.9346    21.1452    1488.92 0.0000e+00
       1433 27 May 2025 09:38:36     74.215    11.8005  32.524166     1.1053 5.3133e-02    259.939     91.600     73.526    27.9347    21.1453    1488.92 0.0000e+00
       1434 27 May 2025 09:38:38     74.118    11.8005  32.524296     1.0672 5.3168e-02    259.899     91.584     73.430    27.9349    21.1455    1488.92 0.0000e+00
       1435 27 May 2025 09:38:38     74.020    11.8004  32.524349     1.0748 5.3110e-02    259.964     91.604     73.333    27.9350    21.1456    1488.92 0.0000e+00
       1436 27 May 2025 09:38:38     73.923    11.8004  32.524361     1.1435 5.3098e-02    259.955     91.598     73.237    27.9351    21.1456    1488.91 0.0000e+00
       1437 27 May 2025 09:38:38     73.826    11.8004  32.524357     1.1397 5.3098e-02    259.859     91.565     73.142    27.9351    21.1457    1488.91 0.0000e+00
       1438 27 May 2025 09:38:38     73.730    11.8004  32.524334     1.0863 5.3098e-02    259.946     91.593     73.046    27.9351    21.1457    1488.91 0.0000e+00
       1439 27 May 2025 09:38:39     73.634    11.8003  32.524277     1.0786 5.3040e-02    259.935     91.585     72.951    27.9351    21.1457    1488.91 0.0000e+00
       1440 27 May 2025 09:38:39     73.539    11.8003  32.524193     1.0691 5.3098e-02    260.002     91.603     72.856    27.9351    21.1457    1488.91 0.0000e+00
       1441 27 May 2025 09:38:39     73.442    11.8002  32.524071     1.0824 5.3098e-02    259.876     91.555     72.761    27.9351    21.1457    1488.91 0.0000e+00
       1442 27 May 2025 09:38:39     73.346    11.8002  32.523911     1.0672 5.3133e-02    259.944     91.570     72.666    27.9350    21.1456    1488.90 0.0000e+00
       1443 27 May 2025 09:38:39     73.249    11.8001  32.523727     1.1378 5.3156e-02    259.869     91.536     72.570    27.9349    21.1455    1488.90 0.0000e+00
       1444 27 May 2025 09:38:40     73.152    11.8001  32.523521     1.1454 5.3203e-02    259.827     91.515     72.473    27.9348    21.1455    1488.90 0.0000e+00
       1445 27 May 2025 09:38:40     73.054    11.8000  32.523304     1.1549 5.3087e-02    259.789     91.503     72.376    27.9347    21.1454    1488.90 0.0000e+00
       1446 27 May 2025 09:38:40     72.954    11.7999  32.523052     1.1378 5.3087e-02    259.716     91.473     72.278    27.9345    21.1453    1488.90 0.0000e+00
       1447 27 May 2025 09:38:40     72.854    11.7998  32.522724     1.0863 5.3064e-02    259.614     91.433     72.179    27.9343    21.1451    1488.89 0.0000e+00
       1448 27 May 2025 09:38:40     72.755    11.7997  32.522293     1.1015 5.3098e-02    259.520     91.393     72.080    27.9341    21.1450    1488.89 0.0000e+00
       1449 27 May 2025 09:38:42     72.655    11.7995  32.521698     1.1320 5.3075e-02    259.398     91.344     71.981    27.9337    21.1447    1488.89 0.0000e+00
       1450 27 May 2025 09:38:42     72.557    11.7993  32.520828     1.1358 5.3098e-02    259.270     91.293     71.884    27.9330    21.1442    1488.89 0.0000e+00
       1451 27 May 2025 09:38:42     72.459    11.7990  32.519615     1.1492 5.3098e-02    259.307     91.302     71.787    27.9321    21.1436    1488.88 0.0000e+00
       1452 27 May 2025 09:38:42     72.361    11.7985  32.518013     1.1492 5.3087e-02    259.252     91.282     71.690    27.9310    21.1427    1488.88 0.0000e+00
       1453 27 May 2025 09:38:42     72.263    11.7979  32.516155     1.2026 5.3168e-02    259.310     91.300     71.593    27.9297    21.1419    1488.87 0.0000e+00
       1454 27 May 2025 09:38:42     72.162    11.7972  32.514294     1.1950 5.3098e-02    259.259     91.280     71.493    27.9285    21.1411    1488.87 0.0000e+00
       1455 27 May 2025 09:38:43     72.061    11.7963  32.512264     1.2083 5.3075e-02    259.175     91.249     71.393    27.9273    21.1403    1488.86 0.0000e+00
       1456 27 May 2025 09:38:43     71.960    11.7953  32.509632     1.2026 5.3052e-02    259.088     91.217     71.292    27.9256    21.1392    1488.85 0.0000e+00
       1457 27 May 2025 09:38:43     71.858    11.7939  32.506405     1.1664 5.3156e-02    259.046     91.200     71.192    27.9236    21.1378    1488.84 0.0000e+00
       1458 27 May 2025 09:38:43     71.758    11.7923  32.502827     1.1721 5.3191e-02    259.038     91.196     71.093    27.9214    21.1364    1488.83 0.0000e+00
       1459 27 May 2025 09:38:43     71.658    11.7905  32.498856     1.1034 5.3133e-02    258.835     91.125     70.994    27.9191    21.1349    1488.82 0.0000e+00
       1460 27 May 2025 09:38:44     71.559    11.7885  32.494560     1.0996 5.3064e-02    258.824     91.121     70.895    27.9165    21.1333    1488.81 0.0000e+00
       1461 27 May 2025 09:38:44     71.458    11.7863  32.490776     1.1130 5.3017e-02    258.849     91.128     70.796    27.9146    21.1322    1488.80 0.0000e+00
       1462 27 May 2025 09:38:44     71.357    11.7841  32.488087     1.1072 5.3064e-02    258.879     91.138     70.695    27.9137    21.1319    1488.79 0.0000e+00
       1463 27 May 2025 09:38:44     71.255    11.7822  32.485725     1.0843 5.3029e-02    258.809     91.112     70.594    27.9129    21.1316    1488.78 0.0000e+00
       1464 27 May 2025 09:38:44     71.152    11.7806  32.482727     1.0691 5.3098e-02    258.897     91.143     70.492    27.9113    21.1306    1488.77 0.0000e+00
       1465 27 May 2025 09:38:46     71.050    11.7789  32.479187     1.0996 5.3156e-02    258.688     91.069     70.391    27.9093    21.1293    1488.76 0.0000e+00
       1466 27 May 2025 09:38:46     70.948    11.7770  32.475647     1.0958 5.3029e-02    258.808     91.110     70.290    27.9074    21.1282    1488.75 0.0000e+00
       1467 27 May 2025 09:38:46     70.846    11.7750  32.472515     1.1130 5.3110e-02    258.890     91.139     70.189    27.9059    21.1274    1488.74 0.0000e+00
       1468 27 May 2025 09:38:46     70.743    11.7730  32.470058     1.1091 5.3040e-02    258.681     91.064     70.088    27.9051    21.1272    1488.73 0.0000e+00
       1469 27 May 2025 09:38:46     70.640    11.7712  32.468243     1.1072 5.3064e-02    258.972     91.166     69.985    27.9048    21.1272    1488.72 0.0000e+00
       1470 27 May 2025 09:38:47     70.536    11.7697  32.466808     1.0634 5.3098e-02    259.004     91.177     69.883    27.9046    21.1273    1488.71 0.0000e+00
       1471 27 May 2025 09:38:47     70.433    11.7685  32.465481     1.0462 5.3110e-02    259.111     91.214     69.780    27.9042    21.1272    1488.71 0.0000e+00
       1472 27 May 2025 09:38:47     70.329    11.7676  32.464207     1.0786 5.3214e-02    259.144     91.225     69.677    27.9038    21.1270    1488.70 0.0000e+00
       1473 27 May 2025 09:38:47     70.225    11.7667  32.463081     1.0901 5.3064e-02    259.253     91.263     69.574    27.9034    21.1269    1488.70 0.0000e+00
       1474 27 May 2025 09:38:47     70.121    11.7659  32.462173     1.0843 5.3145e-02    259.243     91.259     69.471    27.9031    21.1268    1488.69 0.0000e+00
       1475 27 May 2025 09:38:47     70.016    11.7653  32.461479     1.0748 5.3145e-02    259.199     91.243     69.367    27.9030    21.1268    1488.69 0.0000e+00
       1476 27 May 2025 09:38:48     69.911    11.7647  32.460957     1.1072 5.3145e-02    259.100     91.208     69.263    27.9029    21.1269    1488.68 0.0000e+00
       1477 27 May 2025 09:38:48     69.806    11.7643  32.460506     1.1187 5.3075e-02    258.901     91.138     69.159    27.9029    21.1269    1488.68 0.0000e+00
       1478 27 May 2025 09:38:48     69.701    11.7640  32.459984     1.0481 5.3110e-02    258.950     91.154     69.055    27.9027    21.1268    1488.68 0.0000e+00
       1479 27 May 2025 09:38:48     69.597    11.7637  32.459373     1.0500 5.3064e-02    258.900     91.136     68.952    27.9023    21.1266    1488.68 0.0000e+00
       1480 27 May 2025 09:38:48     69.492    11.7634  32.458801     1.0748 5.3133e-02    258.955     91.154     68.848    27.9021    21.1264    1488.67 0.0000e+00
       1481 27 May 2025 09:38:50     69.387    11.7630  32.458347     1.0863 5.3168e-02    259.101     91.205     68.744    27.9019    21.1264    1488.67 0.0000e+00
       1482 27 May 2025 09:38:50     69.281    11.7627  32.457996     1.0462 5.3087e-02    259.136     91.218     68.639    27.9019    21.1264    1488.67 0.0000e+00
       1483 27 May 2025 09:38:50     69.174    11.7624  32.457634     1.0386 5.2994e-02    259.183     91.234     68.533    27.9018    21.1264    1488.66 0.0000e+00
       1484 27 May 2025 09:38:50     69.067    11.7621  32.457195     1.0481 5.2994e-02    259.058     91.189     68.427    27.9016    21.1263    1488.66 0.0000e+00
       1485 27 May 2025 09:38:50     68.959    11.7619  32.456722     1.0538 5.3145e-02    259.184     91.233     68.320    27.9014    21.1262    1488.66 0.0000e+00
       1486 27 May 2025 09:38:51     68.852    11.7616  32.456284     1.1053 5.3064e-02    259.088     91.198     68.214    27.9012    21.1261    1488.65 0.0000e+00
       1487 27 May 2025 09:38:51     68.744    11.7613  32.455910     1.1091 5.3098e-02    258.924     91.140     68.108    27.9011    21.1260    1488.65 0.0000e+00
       1488 27 May 2025 09:38:51     68.638    11.7611  32.455559     1.1168 5.3098e-02    258.929     91.141     68.002    27.9010    21.1260    1488.65 0.0000e+00
       1489 27 May 2025 09:38:51     68.531    11.7608  32.455219     1.0996 5.3180e-02    258.724     91.069     67.896    27.9009    21.1259    1488.65 0.0000e+00
       1490 27 May 2025 09:38:51     68.424    11.7606  32.454914     1.0729 5.3075e-02    258.733     91.072     67.790    27.9008    21.1259    1488.64 0.0000e+00
       1491 27 May 2025 09:38:51     68.315    11.7604  32.454647     1.0634 5.3052e-02    258.776     91.087     67.682    27.9008    21.1259    1488.64 0.0000e+00
       1492 27 May 2025 09:38:52     68.206    11.7602  32.454365     1.0767 5.3133e-02    258.657     91.045     67.574    27.9007    21.1259    1488.64 0.0000e+00
       1493 27 May 2025 09:38:52     68.096    11.7601  32.454014     1.1320 5.3145e-02    258.773     91.085     67.465    27.9005    21.1257    1488.64 0.0000e+00
       1494 27 May 2025 09:38:52     67.986    11.7599  32.453629     1.1339 5.3006e-02    258.866     91.118     67.356    27.9003    21.1256    1488.63 0.0000e+00
       1495 27 May 2025 09:38:52     67.877    11.7597  32.453197     1.1111 5.3110e-02    258.984     91.158     67.248    27.9001    21.1255    1488.63 0.0000e+00
       1496 27 May 2025 09:38:52     67.768    11.7595  32.452705     1.1149 5.3029e-02    258.966     91.151     67.141    27.8998    21.1253    1488.63 0.0000e+00
       1497 27 May 2025 09:38:53     67.659    11.7592  32.452236     1.0710 5.3052e-02    258.991     91.157     67.033    27.8996    21.1252    1488.62 0.0000e+00
       1498 27 May 2025 09:38:53     67.550    11.7589  32.451870     1.0882 5.3180e-02    258.915     91.131     66.925    27.8995    21.1252    1488.62 0.0000e+00
