       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        764 28 May 2025 12:37:59     50.618    12.2882  34.506672     1.2846 5.3110e-02    274.567     98.719     50.151    29.4494    22.2311    1492.03 0.0000e+00
        765 28 May 2025 12:37:59     50.721    12.2884  34.506512     1.3285 5.3180e-02    274.602     98.732     50.254    29.4490    22.2308    1492.03 0.0000e+00
        766 28 May 2025 12:38:01     50.824    12.2885  34.506374     1.3247 5.3052e-02    274.515     98.701     50.355    29.4488    22.2306    1492.03 0.0000e+00
        767 28 May 2025 12:38:01     50.925    12.2884  34.506451     1.2045 5.3017e-02    274.884     98.835     50.456    29.4489    22.2307    1492.03 0.0000e+00
        768 28 May 2025 12:38:01     51.026    12.2884  34.506596     1.2064 5.3098e-02    274.860     98.827     50.556    29.4490    22.2307    1492.04 0.0000e+00
        769 28 May 2025 12:38:01     51.128    12.2885  34.506721     1.2522 5.3133e-02    274.757     98.791     50.656    29.4490    22.2308    1492.04 0.0000e+00
        770 28 May 2025 12:38:01     51.229    12.2885  34.506954     1.2751 5.3098e-02    274.870     98.830     50.757    29.4492    22.2309    1492.04 0.0000e+00
        771 28 May 2025 12:38:02     51.332    12.2886  34.507423     1.2598 5.3133e-02    274.871     98.829     50.858    29.4495    22.2311    1492.04 0.0000e+00
        772 28 May 2025 12:38:02     51.435    12.2888  34.508202     1.2274 5.3064e-02    274.726     98.775     50.960    29.4501    22.2315    1492.05 0.0000e+00
        773 28 May 2025 12:38:02     51.538    12.2891  34.509216     1.2503 5.3098e-02    274.642     98.742     51.062    29.4508    22.2320    1492.05 0.0000e+00
        774 28 May 2025 12:38:02     51.640    12.2894  34.510338     1.4334 5.3156e-02    274.712     98.766     51.163    29.4515    22.2325    1492.05 0.0000e+00
        775 28 May 2025 12:38:02     51.740    12.2899  34.511566     1.4467 5.3029e-02    274.593     98.723     51.263    29.4523    22.2331    1492.06 0.0000e+00
        776 28 May 2025 12:38:03     51.840    12.2904  34.512966     1.2846 5.3098e-02    274.679     98.754     51.362    29.4532    22.2337    1492.06 0.0000e+00
        777 28 May 2025 12:38:03     51.940    12.2909  34.514568     1.2980 5.3098e-02    274.430     98.665     51.461    29.4542    22.2344    1492.07 0.0000e+00
        778 28 May 2025 12:38:03     52.040    12.2915  34.516232     1.2236 5.3098e-02    274.387     98.651     51.560    29.4553    22.2351    1492.07 0.0000e+00
        779 28 May 2025 12:38:03     52.141    12.2922  34.517654     1.2446 5.3249e-02    274.268     98.609     51.660    29.4560    22.2355    1492.08 0.0000e+00
        780 28 May 2025 12:38:03     52.242    12.2930  34.518707     1.2236 5.3203e-02    274.287     98.616     51.760    29.4565    22.2357    1492.08 0.0000e+00
        781 28 May 2025 12:38:03     52.344    12.2936  34.519516     1.2388 5.3064e-02    274.386     98.652     51.861    29.4567    22.2358    1492.08 0.0000e+00
        782 28 May 2025 12:38:05     52.445    12.2941  34.520203     1.2942 5.3133e-02    274.426     98.666     51.961    29.4569    22.2359    1492.09 0.0000e+00
        783 28 May 2025 12:38:05     52.546    12.2945  34.520779     1.2999 5.3110e-02    274.409     98.660     52.062    29.4571    22.2360    1492.09 0.0000e+00
        784 28 May 2025 12:38:05     52.647    12.2948  34.521198     1.2274 5.3075e-02    274.637     98.744     52.161    29.4572    22.2360    1492.09 0.0000e+00
        785 28 May 2025 12:38:05     52.747    12.2951  34.521404     1.2331 5.3075e-02    274.547     98.713     52.260    29.4571    22.2359    1492.10 0.0000e+00
        786 28 May 2025 12:38:05     52.847    12.2953  34.521324     1.2770 5.3180e-02    274.510     98.701     52.359    29.4569    22.2356    1492.10 0.0000e+00
        787 28 May 2025 12:38:06     52.946    12.2954  34.520882     1.2560 5.3006e-02    274.542     98.712     52.458    29.4563    22.2352    1492.10 0.0000e+00
        788 28 May 2025 12:38:06     53.046    12.2953  34.520065     1.2522 5.3156e-02    274.455     98.680     52.557    29.4556    22.2346    1492.10 0.0000e+00
        789 28 May 2025 12:38:06     53.147    12.2951  34.519047     1.2560 5.3133e-02    274.518     98.702     52.656    29.4547    22.2340    1492.10 0.0000e+00
        790 28 May 2025 12:38:06     53.248    12.2947  34.518024     1.3609 5.3168e-02    274.518     98.701     52.757    29.4540    22.2335    1492.10 0.0000e+00
        791 28 May 2025 12:38:06     53.349    12.2943  34.517220     1.3590 5.3017e-02    274.637     98.744     52.857    29.4536    22.2333    1492.10 0.0000e+00
        792 28 May 2025 12:38:07     53.451    12.2939  34.516857     1.2350 5.3040e-02    274.602     98.732     52.958    29.4535    22.2333    1492.10 0.0000e+00
        793 28 May 2025 12:38:07     53.552    12.2935  34.516930     1.2236 5.3064e-02    274.749     98.788     53.058    29.4538    22.2336    1492.10 0.0000e+00
        794 28 May 2025 12:38:07     53.654    12.2934  34.517273     1.2369 5.3064e-02    274.678     98.766     53.158    29.4543    22.2340    1492.10 0.0000e+00
        795 28 May 2025 12:38:07     53.754    12.2933  34.517776     1.2217 5.3110e-02    274.243     98.619     53.258    29.4547    22.2343    1492.10 0.0000e+00
        796 28 May 2025 12:38:07     53.855    12.2934  34.518311     1.2350 5.3203e-02    274.456     98.696     53.358    29.4551    22.2346    1492.11 0.0000e+00
        797 28 May 2025 12:38:07     53.955    12.2936  34.518745     1.2312 5.3180e-02    274.249     98.622     53.457    29.4553    22.2348    1492.11 0.0000e+00
        798 28 May 2025 12:38:09     54.055    12.2939  34.519043     1.2312 5.3098e-02    274.509     98.714     53.556    29.4554    22.2348    1492.11 0.0000e+00
        799 28 May 2025 12:38:09     54.156    12.2940  34.519283     1.2827 5.3098e-02    274.270     98.625     53.656    29.4554    22.2348    1492.11 0.0000e+00
        800 28 May 2025 12:38:09     54.257    12.2942  34.519608     1.2884 5.3191e-02    274.459     98.692     53.756    29.4556    22.2349    1492.12 0.0000e+00
        801 28 May 2025 12:38:09     54.357    12.2943  34.520153     1.3953 5.3145e-02    274.564     98.733     53.855    29.4559    22.2351    1492.12 0.0000e+00
        802 28 May 2025 12:38:09     54.457    12.2945  34.520851     1.3800 5.3052e-02    274.722     98.792     53.954    29.4564    22.2355    1492.12 0.0000e+00
        803 28 May 2025 12:38:10     54.557    12.2948  34.521408     1.2312 5.3191e-02    274.701     98.787     54.053    29.4567    22.2357    1492.13 0.0000e+00
        804 28 May 2025 12:38:10     54.656    12.2950  34.521664     1.2274 5.3098e-02    274.760     98.816     54.151    29.4567    22.2356    1492.13 0.0000e+00
        805 28 May 2025 12:38:10     54.755    12.2953  34.521698     1.1988 5.3098e-02    274.626     98.771     54.249    29.4565    22.2354    1492.13 0.0000e+00
        806 28 May 2025 12:38:10     54.853    12.2954  34.521690     1.1873 5.3052e-02    274.881     98.868     54.347    29.4564    22.2353    1492.13 0.0000e+00
        807 28 May 2025 12:38:10     54.952    12.2954  34.521832     1.2408 5.3006e-02    274.627     98.779     54.444    29.4565    22.2354    1492.13 0.0000e+00
        808 28 May 2025 12:38:11     55.050    12.2954  34.522312     1.2236 5.3098e-02    274.425     98.709     54.542    29.4569    22.2357    1492.14 0.0000e+00
        809 28 May 2025 12:38:11     55.149    12.2955  34.523354     1.2255 5.3156e-02    274.663     98.796     54.640    29.4578    22.2364    1492.14 0.0000e+00
        810 28 May 2025 12:38:11     55.247    12.2957  34.525112     1.2312 5.2994e-02    274.531     98.750     54.737    29.4592    22.2374    1492.14 0.0000e+00
        811 28 May 2025 12:38:11     55.346    12.2962  34.527523     1.2598 5.3133e-02    274.834     98.859     54.835    29.4611    22.2388    1492.15 0.0000e+00
        812 28 May 2025 12:38:11     55.445    12.2970  34.530170     1.2636 5.3145e-02    274.815     98.853     54.933    29.4629    22.2401    1492.16 0.0000e+00
        813 28 May 2025 12:38:13     55.544    12.2980  34.532154     1.3304 5.3145e-02    274.922     98.892     55.031    29.4640    22.2407    1492.16 0.0000e+00
        814 28 May 2025 12:38:13     55.643    12.2990  34.532745     1.3190 5.3133e-02    274.786     98.844     55.129    29.4637    22.2403    1492.17 0.0000e+00
        815 28 May 2025 12:38:13     55.741    12.2998  34.532505     1.1702 5.3098e-02    274.953     98.904     55.226    29.4629    22.2395    1492.17 0.0000e+00
        816 28 May 2025 12:38:13     55.839    12.3001  34.532318     1.1893 5.3145e-02    274.987     98.917     55.323    29.4624    22.2391    1492.17 0.0000e+00
        817 28 May 2025 12:38:13     55.936    12.3001  34.532627     1.2694 5.3098e-02    274.992     98.919     55.420    29.4626    22.2393    1492.17 0.0000e+00
        818 28 May 2025 12:38:13     56.033    12.3002  34.533875     1.2522 5.3075e-02    275.117     98.964     55.516    29.4637    22.2401    1492.18 0.0000e+00
        819 28 May 2025 12:38:14     56.131    12.3004  34.536011     1.2598 5.3168e-02    275.045     98.938     55.612    29.4655    22.2415    1492.18 0.0000e+00
        820 28 May 2025 12:38:14     56.228    12.3010  34.538624     1.1931 5.3145e-02    274.970     98.911     55.709    29.4675    22.2429    1492.19 0.0000e+00
        821 28 May 2025 12:38:14     56.325    12.3019  34.541630     1.1912 5.3006e-02    274.841     98.864     55.805    29.4696    22.2444    1492.19 0.0000e+00
        822 28 May 2025 12:38:14     56.423    12.3030  34.544781     1.3552 5.3156e-02    274.724     98.822     55.902    29.4717    22.2458    1492.20 0.0000e+00
        823 28 May 2025 12:38:14     56.522    12.3043  34.547527     1.3438 5.3133e-02    274.635     98.790     56.000    29.4732    22.2467    1492.21 0.0000e+00
        824 28 May 2025 12:38:15     56.621    12.3056  34.549774     1.1702 5.3098e-02    274.585     98.772     56.098    29.4742    22.2473    1492.22 0.0000e+00
        825 28 May 2025 12:38:15     56.720    12.3069  34.551548     1.1816 5.3098e-02    274.553     98.761     56.196    29.4749    22.2476    1492.22 0.0000e+00
        826 28 May 2025 12:38:15     56.818    12.3079  34.552830     1.2274 5.3052e-02    274.506     98.744     56.293    29.4753    22.2477    1492.23 0.0000e+00
        827 28 May 2025 12:38:15     56.916    12.3088  34.553753     1.2350 5.3133e-02    274.617     98.784     56.391    29.4754    22.2476    1492.23 0.0000e+00
        828 28 May 2025 12:38:15     57.013    12.3094  34.554440     1.2579 5.3156e-02    274.728     98.823     56.487    29.4755    22.2476    1492.24 0.0000e+00
        829 28 May 2025 12:38:17     57.110    12.3099  34.554985     1.2732 5.3052e-02    274.604     98.779     56.582    29.4756    22.2476    1492.24 0.0000e+00
        830 28 May 2025 12:38:17     57.206    12.3103  34.555412     1.2312 5.3110e-02    274.711     98.817     56.677    29.4757    22.2476    1492.25 0.0000e+00
        831 28 May 2025 12:38:17     57.301    12.3106  34.555759     1.2217 5.3098e-02    274.672     98.802     56.771    29.4758    22.2476    1492.25 0.0000e+00
        832 28 May 2025 12:38:17     57.395    12.3108  34.556068     1.1606 5.3145e-02    274.496     98.739     56.865    29.4758    22.2476    1492.25 0.0000e+00
        833 28 May 2025 12:38:17     57.489    12.3110  34.556324     1.1683 5.3098e-02    274.720     98.819     56.958    29.4759    22.2476    1492.25 0.0000e+00
        834 28 May 2025 12:38:18     57.581    12.3112  34.556465     1.1759 5.3075e-02    274.744     98.828     57.049    29.4759    22.2476    1492.25 0.0000e+00
        835 28 May 2025 12:38:18     57.672    12.3113  34.556511     1.1606 5.3098e-02    274.364     98.691     57.139    29.4758    22.2475    1492.26 0.0000e+00
        836 28 May 2025 12:38:18     57.758    12.3113  34.556526     1.2465 5.3203e-02    274.556     98.760     57.225    29.4757    22.2474    1492.26 0.0000e+00
        837 28 May 2025 12:38:18     57.840    12.3114  34.556534     1.2503 5.3029e-02    274.374     98.694     57.306    29.4757    22.2474    1492.26 0.0000e+00
        838 28 May 2025 12:38:18     57.916    12.3113  34.556538     1.2236 5.3040e-02    274.284     98.662     57.381    29.4757    22.2474    1492.26 0.0000e+00
        839 28 May 2025 12:38:18     57.985    12.3113  34.556545     1.2331 5.3098e-02    274.612     98.780     57.450    29.4757    22.2474    1492.26 0.0000e+00
        840 28 May 2025 12:38:19     58.049    12.3112  34.556564     1.2331 5.3180e-02    274.439     98.718     57.513    29.4757    22.2474    1492.26 0.0000e+00
        841 28 May 2025 12:38:19     58.108    12.3112  34.556602     1.2331 5.3087e-02    274.631     98.787     57.571    29.4758    22.2475    1492.26 0.0000e+00
        842 28 May 2025 12:38:19     58.162    12.3113  34.556656     1.1759 5.3064e-02    274.844     98.863     57.625    29.4758    22.2475    1492.26 0.0000e+00
        843 28 May 2025 12:38:19     58.212    12.3113  34.556694     1.1683 5.3168e-02    274.598     98.774     57.674    29.4758    22.2475    1492.27 0.0000e+00
        844 28 May 2025 12:38:19     58.256    12.3113  34.556683     1.1626 5.3029e-02    274.865     98.871     57.718    29.4757    22.2474    1492.27 0.0000e+00
        845 28 May 2025 12:38:21     58.294    12.3113  34.556606     1.2007 5.3098e-02    274.920     98.891     57.756    29.4756    22.2474    1492.27 0.0000e+00
        846 28 May 2025 12:38:21     58.325    12.3113  34.556480     1.1950 5.3040e-02    274.867     98.872     57.786    29.4755    22.2473    1492.27 0.0000e+00
        847 28 May 2025 12:38:21     58.346    12.3112  34.556332     1.2331 5.3191e-02    274.678     98.804     57.807    29.4754    22.2472    1492.27 0.0000e+00
        848 28 May 2025 12:38:21     58.358    12.3111  34.556179     1.2160 5.3075e-02    274.693     98.809     57.819    29.4753    22.2472    1492.27 0.0000e+00
        849 28 May 2025 12:38:21     58.360    12.3110  34.556038     1.2102 5.3064e-02    274.664     98.798     57.821    29.4753    22.2472    1492.27 0.0000e+00
        850 28 May 2025 12:38:22     58.353    12.3109  34.555916     1.1873 5.3156e-02    274.667     98.799     57.814    29.4753    22.2472    1492.27 0.0000e+00
        851 28 May 2025 12:38:22     58.337    12.3108  34.555809     1.1664 5.3098e-02    274.696     98.809     57.798    29.4753    22.2472    1492.27 0.0000e+00
        852 28 May 2025 12:38:22     58.312    12.3107  34.555706     1.1645 5.3087e-02    274.499     98.739     57.773    29.4752    22.2472    1492.26 0.0000e+00
        853 28 May 2025 12:38:22     58.279    12.3107  34.555634     1.1759 5.3098e-02    274.447     98.719     57.740    29.4752    22.2472    1492.26 0.0000e+00
        854 28 May 2025 12:38:22     58.239    12.3106  34.555584     1.1587 5.3075e-02    274.742     98.827     57.701    29.4752    22.2472    1492.26 0.0000e+00
        855 28 May 2025 12:38:22     58.194    12.3106  34.555534     1.2713 5.3156e-02    274.619     98.782     57.656    29.4752    22.2472    1492.26 0.0000e+00
        856 28 May 2025 12:38:23     58.144    12.3105  34.555489     1.2636 5.3133e-02    274.742     98.827     57.607    29.4752    22.2472    1492.26 0.0000e+00
        857 28 May 2025 12:38:23     58.091    12.3105  34.555443     1.2007 5.3087e-02    274.760     98.833     57.554    29.4752    22.2472    1492.26 0.0000e+00
        858 28 May 2025 12:38:23     58.035    12.3105  34.555393     1.1988 5.3029e-02    274.890     98.880     57.499    29.4752    22.2472    1492.26 0.0000e+00
        859 28 May 2025 12:38:23     57.977    12.3105  34.555344     1.2007 5.3145e-02    274.948     98.900     57.441    29.4752    22.2472    1492.26 0.0000e+00
        860 28 May 2025 12:38:23     57.918    12.3105  34.555305     1.1950 5.3098e-02    275.030     98.929     57.383    29.4752    22.2472    1492.26 0.0000e+00
        861 28 May 2025 12:38:24     57.858    12.3104  34.555279     1.1969 5.3098e-02    274.677     98.802     57.324    29.4752    22.2472    1492.26 0.0000e+00
        862 28 May 2025 12:38:24     57.798    12.3104  34.555283     1.2007 5.3075e-02    274.700     98.810     57.264    29.4753    22.2472    1492.25 0.0000e+00
        863 28 May 2025 12:38:24     57.736    12.3104  34.555283     1.2808 5.3191e-02    274.756     98.831     57.203    29.4753    22.2472    1492.25 0.0000e+00
        864 28 May 2025 12:38:24     57.673    12.3105  34.555241     1.2980 5.3156e-02    274.576     98.765     57.140    29.4752    22.2472    1492.25 0.0000e+00
        865 28 May 2025 12:38:24     57.608    12.3105  34.555145     1.2579 5.3098e-02    274.639     98.788     57.076    29.4752    22.2471    1492.25 0.0000e+00
        866 28 May 2025 12:38:26     57.543    12.3104  34.555031     1.2636 5.3075e-02    274.564     98.761     57.011    29.4751    22.2471    1492.25 0.0000e+00
        867 28 May 2025 12:38:26     57.477    12.3104  34.554947     1.2694 5.3156e-02    274.589     98.770     56.946    29.4751    22.2471    1492.25 0.0000e+00
        868 28 May 2025 12:38:26     57.411    12.3103  34.554897     1.1950 5.3180e-02    274.568     98.763     56.881    29.4751    22.2471    1492.25 0.0000e+00
        869 28 May 2025 12:38:26     57.346    12.3103  34.554848     1.1873 5.3040e-02    274.710     98.814     56.816    29.4751    22.2471    1492.25 0.0000e+00
        870 28 May 2025 12:38:26     57.282    12.3103  34.554810     1.2770 5.3098e-02    274.506     98.740     56.753    29.4751    22.2472    1492.25 0.0000e+00
        871 28 May 2025 12:38:27     57.219    12.3102  34.554825     1.2484 5.3145e-02    274.479     98.730     56.690    29.4752    22.2472    1492.24 0.0000e+00
        872 28 May 2025 12:38:27     57.155    12.3102  34.554867     1.2598 5.3203e-02    274.651     98.792     56.627    29.4752    22.2472    1492.24 0.0000e+00
        873 28 May 2025 12:38:27     57.091    12.3102  34.554871     1.2579 5.3214e-02    274.516     98.744     56.564    29.4753    22.2473    1492.24 0.0000e+00
        874 28 May 2025 12:38:27     57.027    12.3102  34.554825     1.3380 5.3168e-02    274.576     98.765     56.500    29.4753    22.2472    1492.24 0.0000e+00
        875 28 May 2025 12:38:27     56.962    12.3102  34.554756     1.3533 5.3110e-02    274.493     98.735     56.436    29.4752    22.2472    1492.24 0.0000e+00
        876 28 May 2025 12:38:27     56.896    12.3102  34.554680     1.2121 5.3098e-02    274.437     98.714     56.371    29.4752    22.2472    1492.24 0.0000e+00
        877 28 May 2025 12:38:28     56.832    12.3102  34.554604     1.2102 5.3110e-02    274.594     98.770     56.307    29.4752    22.2472    1492.24 0.0000e+00
        878 28 May 2025 12:38:28     56.767    12.3101  34.554527     1.2274 5.3098e-02    274.419     98.707     56.243    29.4752    22.2472    1492.24 0.0000e+00
        879 28 May 2025 12:38:28     56.703    12.3101  34.554455     1.2388 5.3098e-02    274.565     98.759     56.179    29.4752    22.2472    1492.24 0.0000e+00
        880 28 May 2025 12:38:28     56.639    12.3100  34.554367     1.5402 5.3064e-02    274.448     98.716     56.116    29.4751    22.2472    1492.23 0.0000e+00
        881 28 May 2025 12:38:28     56.575    12.3100  34.554264     1.5250 5.3052e-02    274.741     98.821     56.052    29.4751    22.2471    1492.23 0.0000e+00
        882 28 May 2025 12:38:30     56.510    12.3100  34.554161     1.2102 5.3098e-02    274.557     98.755     55.988    29.4750    22.2471    1492.23 0.0000e+00
        883 28 May 2025 12:38:30     56.444    12.3100  34.554070     1.2312 5.3098e-02    274.443     98.714     55.923    29.4750    22.2471    1492.23 0.0000e+00
        884 28 May 2025 12:38:30     56.378    12.3099  34.553986     1.3075 5.3110e-02    274.461     98.720     55.857    29.4750    22.2470    1492.23 0.0000e+00
        885 28 May 2025 12:38:30     56.312    12.3099  34.553917     1.3170 5.3064e-02    274.442     98.714     55.792    29.4749    22.2470    1492.23 0.0000e+00
        886 28 May 2025 12:38:30     56.245    12.3099  34.553852     1.2884 5.3075e-02    274.575     98.761     55.726    29.4749    22.2470    1492.23 0.0000e+00
        887 28 May 2025 12:38:31     56.179    12.3099  34.553764     1.2884 5.3087e-02    274.526     98.743     55.660    29.4749    22.2470    1492.23 0.0000e+00
        888 28 May 2025 12:38:31     56.112    12.3099  34.553669     1.1320 5.3064e-02    274.555     98.754     55.594    29.4748    22.2469    1492.22 0.0000e+00
        889 28 May 2025 12:38:31     56.044    12.3098  34.553562     1.1435 5.3052e-02    274.531     98.745     55.526    29.4748    22.2469    1492.22 0.0000e+00
        890 28 May 2025 12:38:31     55.974    12.3098  34.553417     1.1740 5.3029e-02    274.777     98.833     55.457    29.4747    22.2468    1492.22 0.0000e+00
        891 28 May 2025 12:38:31     55.902    12.3097  34.553211     1.1664 5.3064e-02    274.624     98.777     55.385    29.4746    22.2468    1492.22 0.0000e+00
        892 28 May 2025 12:38:32     55.827    12.3096  34.552956     1.1702 5.3098e-02    274.733     98.817     55.312    29.4744    22.2467    1492.22 0.0000e+00
        893 28 May 2025 12:38:32     55.751    12.3095  34.552666     1.2274 5.3087e-02    274.776     98.832     55.236    29.4743    22.2466    1492.22 0.0000e+00
        894 28 May 2025 12:38:32     55.674    12.3094  34.552364     1.2388 5.3145e-02    274.837     98.854     55.160    29.4741    22.2465    1492.21 0.0000e+00
        895 28 May 2025 12:38:32     55.595    12.3093  34.552059     1.2942 5.3238e-02    274.968     98.902     55.082    29.4739    22.2464    1492.21 0.0000e+00
        896 28 May 2025 12:38:32     55.516    12.3091  34.551754     1.2923 5.3098e-02    275.020     98.921     55.003    29.4738    22.2463    1492.21 0.0000e+00
        897 28 May 2025 12:38:32     55.436    12.3090  34.551468     1.3190 5.3145e-02    275.000     98.913     54.924    29.4737    22.2462    1492.21 0.0000e+00
        898 28 May 2025 12:38:34     55.356    12.3088  34.551205     1.3380 5.3156e-02    274.902     98.878     54.844    29.4736    22.2461    1492.21 0.0000e+00
        899 28 May 2025 12:38:34     55.275    12.3088  34.550987     1.2331 5.3133e-02    274.840     98.855     54.765    29.4735    22.2461    1492.21 0.0000e+00
        900 28 May 2025 12:38:34     55.195    12.3087  34.550827     1.2217 5.3145e-02    274.867     98.865     54.685    29.4734    22.2460    1492.20 0.0000e+00
        901 28 May 2025 12:38:34     55.115    12.3086  34.550682     1.2636 5.3040e-02    274.691     98.801     54.606    29.4733    22.2460    1492.20 0.0000e+00
        902 28 May 2025 12:38:34     55.035    12.3086  34.550507     1.2732 5.3180e-02    274.682     98.798     54.526    29.4732    22.2459    1492.20 0.0000e+00
        903 28 May 2025 12:38:35     54.955    12.3085  34.550323     1.2942 5.3087e-02    274.693     98.801     54.447    29.4731    22.2459    1492.20 0.0000e+00
        904 28 May 2025 12:38:35     54.875    12.3085  34.550144     1.2884 5.3098e-02    274.685     98.796     54.368    29.4730    22.2458    1492.20 0.0000e+00
        905 28 May 2025 12:38:35     54.795    12.3084  34.549969     1.2636 5.3110e-02    274.617     98.771     54.289    29.4730    22.2457    1492.20 0.0000e+00
        906 28 May 2025 12:38:35     54.715    12.3083  34.549828     1.2522 5.3098e-02    274.513     98.733     54.210    29.4729    22.2457    1492.19 0.0000e+00
        907 28 May 2025 12:38:35     54.634    12.3082  34.549728     1.2808 5.3133e-02    274.440     98.705     54.129    29.4729    22.2458    1492.19 0.0000e+00
        908 28 May 2025 12:38:36     54.552    12.3081  34.549660     1.2980 5.3064e-02    274.405     98.692     54.048    29.4730    22.2458    1492.19 0.0000e+00
        909 28 May 2025 12:38:36     54.470    12.3080  34.549614     1.2503 5.3110e-02    274.266     98.641     53.967    29.4731    22.2459    1492.19 0.0000e+00
        910 28 May 2025 12:38:36     54.388    12.3080  34.549599     1.2694 5.3098e-02    274.386     98.683     53.886    29.4731    22.2459    1492.19 0.0000e+00
        911 28 May 2025 12:38:36     54.307    12.3080  34.549618     1.2636 5.3017e-02    274.494     98.721     53.806    29.4731    22.2460    1492.19 0.0000e+00
        912 28 May 2025 12:38:36     54.226    12.3080  34.549644     1.2598 5.3098e-02    274.765     98.818     53.725    29.4732    22.2460    1492.19 0.0000e+00
        913 28 May 2025 12:38:36     54.144    12.3080  34.549622     1.2007 5.3133e-02    274.819     98.837     53.645    29.4732    22.2460    1492.18 0.0000e+00
        914 28 May 2025 12:38:38     54.063    12.3080  34.549522     1.1988 5.3110e-02    274.872     98.856     53.564    29.4731    22.2459    1492.18 0.0000e+00
        915 28 May 2025 12:38:38     53.981    12.3080  34.549358     1.2999 5.3214e-02    274.930     98.876     53.482    29.4730    22.2458    1492.18 0.0000e+00
        916 28 May 2025 12:38:38     53.898    12.3080  34.549156     1.2999 5.3087e-02    275.033     98.913     53.401    29.4728    22.2457    1492.18 0.0000e+00
        917 28 May 2025 12:38:38     53.816    12.3080  34.548904     1.2942 5.3064e-02    275.070     98.926     53.320    29.4727    22.2456    1492.18 0.0000e+00
        918 28 May 2025 12:38:38     53.734    12.3079  34.548573     1.2465 5.3156e-02    274.921     98.873     53.238    29.4724    22.2454    1492.18 0.0000e+00
        919 28 May 2025 12:38:39     53.653    12.3078  34.548130     1.2388 5.3098e-02    274.819     98.836     53.157    29.4721    22.2452    1492.17 0.0000e+00
        920 28 May 2025 12:38:39     53.571    12.3076  34.547523     1.2694 5.3110e-02    274.807     98.831     53.077    29.4717    22.2449    1492.17 0.0000e+00
        921 28 May 2025 12:38:39     53.489    12.3074  34.546753     1.2732 5.3098e-02    274.905     98.866     52.995    29.4712    22.2445    1492.17 0.0000e+00
        922 28 May 2025 12:38:39     53.407    12.3072  34.545925     1.1778 5.3098e-02    274.919     98.871     52.914    29.4706    22.2441    1492.17 0.0000e+00
        923 28 May 2025 12:38:39     53.323    12.3068  34.545158     1.1664 5.3017e-02    274.669     98.781     52.831    29.4702    22.2438    1492.16 0.0000e+00
        924 28 May 2025 12:38:40     53.240    12.3065  34.544430     1.3056 5.3133e-02    274.928     98.874     52.748    29.4698    22.2436    1492.16 0.0000e+00
        925 28 May 2025 12:38:40     53.156    12.3061  34.543697     1.2846 5.3145e-02    274.974     98.890     52.665    29.4694    22.2434    1492.16 0.0000e+00
        926 28 May 2025 12:38:40     53.072    12.3058  34.543003     1.2312 5.3075e-02    274.902     98.864     52.583    29.4690    22.2431    1492.15 0.0000e+00
        927 28 May 2025 12:38:40     52.989    12.3055  34.542397     1.2160 5.3098e-02    274.922     98.871     52.500    29.4687    22.2430    1492.15 0.0000e+00
        928 28 May 2025 12:38:40     52.907    12.3052  34.541874     1.4105 5.3017e-02    274.905     98.865     52.419    29.4685    22.2428    1492.15 0.0000e+00
        929 28 May 2025 12:38:42     52.826    12.3050  34.541374     1.4143 5.3098e-02    274.844     98.843     52.339    29.4683    22.2427    1492.15 0.0000e+00
        930 28 May 2025 12:38:42     52.745    12.3047  34.540913     1.2999 5.3098e-02    274.810     98.831     52.258    29.4680    22.2426    1492.14 0.0000e+00
        931 28 May 2025 12:38:42     52.662    12.3045  34.540558     1.2961 5.3075e-02    274.673     98.781     52.176    29.4679    22.2425    1492.14 0.0000e+00
        932 28 May 2025 12:38:42     52.579    12.3043  34.540310     1.2255 5.3156e-02    274.697     98.790     52.094    29.4678    22.2425    1492.14 0.0000e+00
        933 28 May 2025 12:38:42     52.494    12.3042  34.540081     1.2198 5.3040e-02    274.738     98.804     52.010    29.4678    22.2425    1492.14 0.0000e+00
        934 28 May 2025 12:38:42     52.409    12.3040  34.539818     1.1988 5.3087e-02    274.843     98.841     51.925    29.4677    22.2424    1492.14 0.0000e+00
        935 28 May 2025 12:38:43     52.323    12.3039  34.539570     1.2026 5.3087e-02    274.874     98.852     51.840    29.4676    22.2423    1492.13 0.0000e+00
        936 28 May 2025 12:38:43     52.238    12.3038  34.539413     1.2045 5.3087e-02    274.866     98.848     51.756    29.4675    22.2423    1492.13 0.0000e+00
        937 28 May 2025 12:38:43     52.154    12.3037  34.539284     1.1988 5.3098e-02    274.785     98.818     51.672    29.4675    22.2423    1492.13 0.0000e+00
        938 28 May 2025 12:38:43     52.069    12.3036  34.539116     1.2999 5.3133e-02    274.759     98.807     51.589    29.4675    22.2423    1492.13 0.0000e+00
        939 28 May 2025 12:38:43     51.985    12.3035  34.538940     1.2980 5.3180e-02    274.543     98.728     51.505    29.4674    22.2423    1492.13 0.0000e+00
        940 28 May 2025 12:38:44     51.900    12.3034  34.538773     1.2942 5.3006e-02    274.461     98.698     51.421    29.4674    22.2423    1492.12 0.0000e+00
        941 28 May 2025 12:38:44     51.814    12.3033  34.538582     1.1358 5.3064e-02    274.372     98.663     51.336    29.4673    22.2422    1492.12 0.0000e+00
